scope,wmo,sensor_model,sensor_serial,parameter,coefficient,value,source_file,source_variable,interpretation
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n24,0,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n24 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n25,0,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n25 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n26,0,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n26 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n27,0,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n27 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n3,3,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n3 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n4,3,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n4 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n5,3,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n5 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n6,2,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n6 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n7,2,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n7 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n8,2,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n8 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,DOXY,n9,2,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial CalPhase exponent n9 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
float_specific,2902086,AANDERAA_OPTODE_4330,n/a,TEMP_DOXY,T0,26.5636,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"optode thermistor polynomial T0 (per-unit factory calibration; firmware-internal, reference only); float-specific (varies across the 13 INCOIS 301 meta.nc)"
float_specific,2902086,AANDERAA_OPTODE_4330,n/a,TEMP_DOXY,T1,-0.0312362,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"optode thermistor polynomial T1 (per-unit factory calibration; firmware-internal, reference only); float-specific (varies across the 13 INCOIS 301 meta.nc)"
float_specific,2902086,AANDERAA_OPTODE_4330,n/a,TEMP_DOXY,T2,3.02924e-06,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"optode thermistor polynomial T2 (per-unit factory calibration; firmware-internal, reference only); float-specific (varies across the 13 INCOIS 301 meta.nc)"
float_specific,2902086,AANDERAA_OPTODE_4330,n/a,TEMP_DOXY,T3,-4.45159e-09,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"optode thermistor polynomial T3 (per-unit factory calibration; firmware-internal, reference only); float-specific (varies across the 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,TEMP_DOXY,T4,0,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"optode thermistor polynomial T4 (per-unit factory calibration; firmware-internal, reference only); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902086,AANDERAA_OPTODE_4330,n/a,TEMP_DOXY,T5,0,incois_2902086_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"optode thermistor polynomial T5 (per-unit factory calibration; firmware-internal, reference only); family-generic (identical in all 13 INCOIS 301 meta.nc)"
float_specific,2902087,ECO_FLBB,2658,BBP700,DARK_BACKSCATTERING700,48,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,WETLABS factory backscatter dark counts; float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,ECO_FLBB,2658,BBP700,SCALE_BACKSCATTERING700,1.753e-06,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,WETLABS factory backscatter scale [m-1 per count]; float-specific (varies across the 13 INCOIS 301 meta.nc)
family_generic,2902087,ECO_FLBB,2658,BBP700,khi,1.097,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Boss/Roesler chi factor 1.097 for 142-degree backscatter; family-generic (identical in all 13 INCOIS 301 meta.nc)
float_specific,2902087,ECO_FLBB,2658,CHLA,DARK_CHLA,48,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,WETLABS factory chlorophyll dark counts; float-specific (varies across the 13 INCOIS 301 meta.nc)
family_generic,2902087,ECO_FLBB,2658,CHLA,SCALE_CHLA,0.0073,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,WETLABS factory chlorophyll scale [ug/L per count]; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,A0,2.00856,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A0; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,A1,3.224,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A1; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,A2,3.99063,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A2; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,A3,4.80299,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A3; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,A4,0.978188,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A4; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,A5,1.71069,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A5; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,B0,-0.00624523,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Garcia-Gordon-style salinity-correction B0; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,B1,-0.00737614,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Garcia-Gordon-style salinity-correction B1; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,B2,-0.010341,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Garcia-Gordon-style salinity-correction B2; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,B3,-0.00817083,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Garcia-Gordon-style salinity-correction B3; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,C0,-4.88682e-07,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,salinity-correction C0 (PSAL^2 term); family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,D0,24.4543,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,vapour-pressure D0; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,D1,-67.4509,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,vapour-pressure D1; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,D2,-4.8489,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,vapour-pressure D2; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,D3,-0.000544,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,vapour-pressure D3 (salinity term); family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,Pcoef1,0.1,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,phase pressure-compensation slope [deg per bar/1000]; Aanderaa default 0.1; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,Pcoef2,0.00022,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Pcorr temperature slope; Aanderaa default; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,Pcoef3,0.0419,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Pcorr intercept; Aanderaa default; family-generic (identical in all 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,PhaseCoef0,-2.00237,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,CalPhase cubic c0 (per-foil factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,PhaseCoef1,1.02869,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,CalPhase cubic c1 (per-foil factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,PhaseCoef2,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,CalPhase cubic c2 (zero: Aanderaa standard foils); family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,PhaseCoef3,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,CalPhase cubic c3 (zero: Aanderaa standard foils); family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,Spreset,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,reference salinity [psu] of the Scorr vapour-pressure ratio; family-generic (identical in all 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c0,-2.8228e-06,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c0 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c1,-6.77631e-06,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c1 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c10,-297.128,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c10 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c11,2.23673,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c11 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c12,-0.00795345,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c12 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c13,4.77958e-05,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c13 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c14,7.51173e-08,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c14 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c15,3624.94,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c15 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c16,-37.6247,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c16 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c17,0.245448,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c17 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c18,-0.00331533,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c18 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c19,4.75364e-05,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c19 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c2,0.00180391,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c2 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c20,-4.88391e-07,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c20 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c21,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c21 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c22,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c22 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c23,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c23 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c24,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c24 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c25,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c25 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c26,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c26 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c27,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c27 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c3,-0.193033,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c3 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c4,0.000629133,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c4 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c5,-2.98282e-07,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c5 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c6,10.499,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c6 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c7,-0.0545574,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c7 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c8,9.2565e-05,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c8 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,c9,-4.39705e-07,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c9 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,m0,1,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m0 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,m1,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m1 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,m10,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m10 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,m11,1,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m11 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,m12,2,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m12 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,m13,3,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m13 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,m14,4,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m14 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,m15,0,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m15 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902087,AANDERAA_OPTODE_4330,n/a,DOXY,m16,1,incois_2902087_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m16 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
